[CONFIG] Loading keys from: C:\Tradingview\Tradingview recreation\phase1\services\..\keys.env
2026-02-26 23:25:44 [info     ] application_startup
2026-02-26 23:25:44 [info     ] database_initialized
2026-02-26 23:25:44 [info     ] autopilot_db_initialized
2026-02-26 23:25:44 [info     ] using_alpaca_live_data
2026-02-27 10:49:59 [debug    ] bar_created                    bar_index=3239510 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 10:49:59 [info     ] bar_confirmed                  bar_index=647901 component=bar_engine hash=sha256:87a5d64d38941a1c708bc155beaea267ecdd25c00e6f6cf12a104a7a34ab609d symbol=AAPL timeframe=5m
2026-02-27 10:49:59 [debug    ] bar_saved                      bar_index=647901 component=bar_repository symbol=AAPL timeframe=5m
2026-02-27 10:49:59 [debug    ] bar_created                    bar_index=647902 component=bar_engine symbol=AAPL timeframe=5m
2026-02-27 10:49:59 [info     ] bar_confirmed                  bar_index=3239509 component=bar_engine hash=sha256:9843d3d03ef331f82c43ffb9a704efe6094bdfce4494fc09845c25e310be0cd6 symbol=MSFT timeframe=1m
2026-02-27 10:49:59 [debug    ] bar_saved                      bar_index=3239509 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 10:49:59 [debug    ] bar_created                    bar_index=3239510 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 10:49:59 [info     ] bar_confirmed                  bar_index=647901 component=bar_engine hash=sha256:1e15c68b78f59176659eeef4e339028ef21745015de5a613461f4b299e90e175 symbol=MSFT timeframe=5m
2026-02-27 10:49:59 [debug    ] bar_saved                      bar_index=647901 component=bar_repository symbol=MSFT timeframe=5m
2026-02-27 10:49:59 [debug    ] bar_created                    bar_index=647902 component=bar_engine symbol=MSFT timeframe=5m
2026-02-27 10:50:59 [info     ] bar_confirmed                  bar_index=3239510 component=bar_engine hash=sha256:61441a7b5fa50bc0ca986030e3cdd231234ca0c69e9e65a0f1598989b7186913 symbol=TSLA timeframe=1m
2026-02-27 10:50:59 [debug    ] bar_saved                      bar_index=3239510 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 10:50:59 [debug    ] bar_created                    bar_index=3239511 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 10:50:59 [info     ] bar_confirmed                  bar_index=3239510 component=bar_engine hash=sha256:76891f3e682570fb4d2b98510b968d101794e38ab394b4333f043a67be6f52a6 symbol=MSFT timeframe=1m
2026-02-27 10:50:59 [debug    ] bar_saved                      bar_index=3239510 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 10:50:59 [debug    ] bar_created                    bar_index=3239511 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 10:50:59 [info     ] bar_confirmed                  bar_index=3239510 component=bar_engine hash=sha256:eb81aafd7da7db91288509a931c4dcf220fb095ea9eeb5e2d099a475712dd95b symbol=AAPL timeframe=1m
2026-02-27 10:50:59 [debug    ] bar_saved                      bar_index=3239510 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 10:50:59 [debug    ] bar_created                    bar_index=3239511 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 10:51:59 [info     ] bar_confirmed                  bar_index=3239511 component=bar_engine hash=sha256:4058e2f2efb167cb64ad383fd2274ef5e12461c11e3fbd9ef7c48c24f23e1322 symbol=TSLA timeframe=1m
2026-02-27 10:51:59 [debug    ] bar_saved                      bar_index=3239511 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 10:51:59 [debug    ] bar_created                    bar_index=3239512 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 10:51:59 [info     ] bar_confirmed                  bar_index=3239511 component=bar_engine hash=sha256:7d041661bf40878a6de1ce93dbd0a92c1e0b17e8b90b40631ed4d2199a52bdd7 symbol=MSFT timeframe=1m
2026-02-27 10:51:59 [debug    ] bar_saved                      bar_index=3239511 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 10:51:59 [debug    ] bar_created                    bar_index=3239512 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 10:51:59 [info     ] bar_confirmed                  bar_index=3239511 component=bar_engine hash=sha256:44e3d76183f1c212973e29071e864a663ed7faf5158fbd0f609fb3528fd179d5 symbol=AAPL timeframe=1m
2026-02-27 10:51:59 [debug    ] bar_saved                      bar_index=3239511 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 10:51:59 [debug    ] bar_created                    bar_index=3239512 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 10:52:59 [info     ] bar_confirmed                  bar_index=3239512 component=bar_engine hash=sha256:9da274104680609d20ccb86949f68722c92f7d13a2e7a416894adf9f54dd41bb symbol=TSLA timeframe=1m
2026-02-27 10:52:59 [debug    ] bar_saved                      bar_index=3239512 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 10:52:59 [debug    ] bar_created                    bar_index=3239513 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 10:52:59 [info     ] bar_confirmed                  bar_index=3239512 component=bar_engine hash=sha256:532f4b37d2e3d459ebffd38600d10b4e42c55dc98fb59178824bc02219a943e8 symbol=AAPL timeframe=1m
2026-02-27 10:52:59 [debug    ] bar_saved                      bar_index=3239512 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 10:52:59 [debug    ] bar_created                    bar_index=3239513 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 10:52:59 [info     ] bar_confirmed                  bar_index=3239512 component=bar_engine hash=sha256:fdc4f1f9c3a7b63222112257ece1e491fb33668f19b08e1b8a7597a2c8c597cf symbol=MSFT timeframe=1m
2026-02-27 10:52:59 [debug    ] bar_saved                      bar_index=3239512 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 10:52:59 [debug    ] bar_created                    bar_index=3239513 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 10:53:59 [info     ] bar_confirmed                  bar_index=3239513 component=bar_engine hash=sha256:889be6d8bd8555e6f8ba3df4551268adda7f6f69356a393c127fa9f6b6e473cc symbol=MSFT timeframe=1m
2026-02-27 10:53:59 [debug    ] bar_saved                      bar_index=3239513 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 10:53:59 [debug    ] bar_created                    bar_index=3239514 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 10:53:59 [info     ] bar_confirmed                  bar_index=3239513 component=bar_engine hash=sha256:61ef8d8724a3915a6bc417b068040a559e85724b57e78ac66833f2ca30629bd5 symbol=TSLA timeframe=1m
2026-02-27 10:53:59 [debug    ] bar_saved                      bar_index=3239513 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 10:53:59 [debug    ] bar_created                    bar_index=3239514 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 10:53:59 [info     ] bar_confirmed                  bar_index=3239513 component=bar_engine hash=sha256:dc52e282a3c55ca49c5f17ff985b71ac5829de9d29be5a68821259e49883f977 symbol=AAPL timeframe=1m
2026-02-27 10:53:59 [debug    ] bar_saved                      bar_index=3239513 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 10:53:59 [debug    ] bar_created                    bar_index=3239514 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 10:54:59 [info     ] bar_confirmed                  bar_index=3239514 component=bar_engine hash=sha256:0e75bf7b06770a5abf200258d881b08675a0a3967bdb90098b71e2773c867da4 symbol=TSLA timeframe=1m
2026-02-27 10:54:59 [debug    ] bar_saved                      bar_index=3239514 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 10:54:59 [debug    ] bar_created                    bar_index=3239515 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 10:54:59 [info     ] bar_confirmed                  bar_index=647902 component=bar_engine hash=sha256:06c466641ce467310d77f8fc7ebb65882893ac20f2be9fe15cc0d832da5b92a2 symbol=TSLA timeframe=5m
2026-02-27 10:54:59 [debug    ] bar_saved                      bar_index=647902 component=bar_repository symbol=TSLA timeframe=5m
2026-02-27 10:54:59 [debug    ] bar_created                    bar_index=647903 component=bar_engine symbol=TSLA timeframe=5m
2026-02-27 10:54:59 [info     ] bar_confirmed                  bar_index=3239514 component=bar_engine hash=sha256:f5a0461a651851eec4f95933acece6f45d1cd358e4a9cf649d0bee2b73a4a333 symbol=AAPL timeframe=1m
2026-02-27 10:54:59 [debug    ] bar_saved                      bar_index=3239514 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 10:54:59 [debug    ] bar_created                    bar_index=3239515 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 10:54:59 [info     ] bar_confirmed                  bar_index=647902 component=bar_engine hash=sha256:155e2ad1bf2401d94d8e983dfc92cf7116c975456e4157f14451e6d69636b65b symbol=AAPL timeframe=5m
2026-02-27 10:54:59 [debug    ] bar_saved                      bar_index=647902 component=bar_repository symbol=AAPL timeframe=5m
2026-02-27 10:54:59 [debug    ] bar_created                    bar_index=647903 component=bar_engine symbol=AAPL timeframe=5m
2026-02-27 10:54:59 [info     ] bar_confirmed                  bar_index=3239514 component=bar_engine hash=sha256:f44436a18fb927b2f54017a013ef7927fb26715e836ca0c71cfb1160e1c14ebe symbol=MSFT timeframe=1m
2026-02-27 10:54:59 [debug    ] bar_saved                      bar_index=3239514 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 10:54:59 [debug    ] bar_created                    bar_index=3239515 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 10:54:59 [info     ] bar_confirmed                  bar_index=647902 component=bar_engine hash=sha256:2752089098d152aa9cf42e7e0281befd99bd677936489f2510f024278c4200eb symbol=MSFT timeframe=5m
2026-02-27 10:54:59 [debug    ] bar_saved                      bar_index=647902 component=bar_repository symbol=MSFT timeframe=5m
2026-02-27 10:54:59 [debug    ] bar_created                    bar_index=647903 component=bar_engine symbol=MSFT timeframe=5m
2026-02-27 10:55:59 [info     ] bar_confirmed                  bar_index=3239515 component=bar_engine hash=sha256:e3017a21c5ece75400668a68dc04176c918c1f049b578302be027fa86b1fdfb7 symbol=AAPL timeframe=1m
2026-02-27 10:55:59 [debug    ] bar_saved                      bar_index=3239515 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 10:55:59 [debug    ] bar_created                    bar_index=3239516 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 10:55:59 [info     ] bar_confirmed                  bar_index=3239515 component=bar_engine hash=sha256:0a609a7e827e875314bad0a70218df5ff52c85d7e6bf276570369943f0df1eba symbol=TSLA timeframe=1m
2026-02-27 10:55:59 [debug    ] bar_saved                      bar_index=3239515 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 10:55:59 [debug    ] bar_created                    bar_index=3239516 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 10:55:59 [info     ] bar_confirmed                  bar_index=3239515 component=bar_engine hash=sha256:ed8ca900a7a68c394eb3f63faf14f591655a1c3362a53d1b71f1f26c6fa52015 symbol=MSFT timeframe=1m
2026-02-27 10:55:59 [debug    ] bar_saved                      bar_index=3239515 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 10:55:59 [debug    ] bar_created                    bar_index=3239516 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 10:56:59 [info     ] bar_confirmed                  bar_index=3239516 component=bar_engine hash=sha256:08862b015a45c2891c31003a8ce9e7891459d663d67af4a2a371cfc759b5bef8 symbol=AAPL timeframe=1m
2026-02-27 10:56:59 [debug    ] bar_saved                      bar_index=3239516 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 10:56:59 [debug    ] bar_created                    bar_index=3239517 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 10:56:59 [info     ] bar_confirmed                  bar_index=3239516 component=bar_engine hash=sha256:ecf068adc2cf08146ca59a3c4666a0075884552c6eb44a030b05e9fefee666a7 symbol=TSLA timeframe=1m
2026-02-27 10:56:59 [debug    ] bar_saved                      bar_index=3239516 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 10:56:59 [debug    ] bar_created                    bar_index=3239517 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 10:56:59 [info     ] bar_confirmed                  bar_index=3239516 component=bar_engine hash=sha256:1fc15a9896590a713631efb8285f9bfb7d83b991672726b3a2b8d046e5a107e6 symbol=MSFT timeframe=1m
2026-02-27 10:56:59 [debug    ] bar_saved                      bar_index=3239516 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 10:56:59 [debug    ] bar_created                    bar_index=3239517 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 10:57:59 [info     ] bar_confirmed                  bar_index=3239517 component=bar_engine hash=sha256:b43ec11eacf4f4a3419a5ca7aa3acb510ef3658453023185ef56d17c0bc04996 symbol=MSFT timeframe=1m
2026-02-27 10:57:59 [debug    ] bar_saved                      bar_index=3239517 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 10:57:59 [debug    ] bar_created                    bar_index=3239518 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 10:57:59 [info     ] bar_confirmed                  bar_index=3239517 component=bar_engine hash=sha256:291ce42a58bb44450055900334b2bf44825742a77b07b70f4481ce1d32a498c9 symbol=AAPL timeframe=1m
2026-02-27 10:57:59 [debug    ] bar_saved                      bar_index=3239517 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 10:57:59 [debug    ] bar_created                    bar_index=3239518 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 10:57:59 [info     ] bar_confirmed                  bar_index=3239517 component=bar_engine hash=sha256:fed6e422d24e7089be7e0fbd5b3310569b6791ad6b3adec2a43916f153789e6a symbol=TSLA timeframe=1m
2026-02-27 10:57:59 [debug    ] bar_saved                      bar_index=3239517 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 10:57:59 [debug    ] bar_created                    bar_index=3239518 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 10:58:59 [info     ] bar_confirmed                  bar_index=3239518 component=bar_engine hash=sha256:017748a3cc262fbe9d5abf0b541d58e4c744a96b7331e918c492348bdbf86a98 symbol=MSFT timeframe=1m
2026-02-27 10:58:59 [debug    ] bar_saved                      bar_index=3239518 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 10:58:59 [debug    ] bar_created                    bar_index=3239519 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 10:58:59 [info     ] bar_confirmed                  bar_index=3239518 component=bar_engine hash=sha256:1251af46584e87f05f4f49a8f4afcbe6d4a6a5e19190ec35dac42e354d750c41 symbol=TSLA timeframe=1m
2026-02-27 10:58:59 [debug    ] bar_saved                      bar_index=3239518 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 10:58:59 [debug    ] bar_created                    bar_index=3239519 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 10:58:59 [info     ] bar_confirmed                  bar_index=3239518 component=bar_engine hash=sha256:5122ac347b2cd5052c029817646f31a08a7ccfac882b67fde6e60add3312a5e7 symbol=AAPL timeframe=1m
2026-02-27 10:58:59 [debug    ] bar_saved                      bar_index=3239518 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 10:58:59 [debug    ] bar_created                    bar_index=3239519 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 10:59:59 [info     ] bar_confirmed                  bar_index=3239519 component=bar_engine hash=sha256:f5255c18bc0383622b4170ea3c026eb4d09e6bc5846d9054335b4627fcdc279f symbol=TSLA timeframe=1m
2026-02-27 10:59:59 [debug    ] bar_saved                      bar_index=3239519 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 10:59:59 [debug    ] bar_created                    bar_index=3239520 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 10:59:59 [info     ] bar_confirmed                  bar_index=647903 component=bar_engine hash=sha256:dacf66c898e30501169aaa145addb4045bdcdfe5ab26a831c6391720a3cd3c0b symbol=TSLA timeframe=5m
2026-02-27 10:59:59 [debug    ] bar_saved                      bar_index=647903 component=bar_repository symbol=TSLA timeframe=5m
2026-02-27 10:59:59 [debug    ] bar_created                    bar_index=647904 component=bar_engine symbol=TSLA timeframe=5m
2026-02-27 10:59:59 [info     ] bar_confirmed                  bar_index=215967 component=bar_engine hash=sha256:f24dddbb083e5bc2f93a27e2c62c43042377a8b295cdb19c116f78ce1da24b4c symbol=TSLA timeframe=15m
2026-02-27 10:59:59 [debug    ] bar_saved                      bar_index=215967 component=bar_repository symbol=TSLA timeframe=15m
2026-02-27 10:59:59 [debug    ] bar_created                    bar_index=215968 component=bar_engine symbol=TSLA timeframe=15m
2026-02-27 10:59:59 [info     ] bar_confirmed                  bar_index=3239519 component=bar_engine hash=sha256:62aab895b8b9d5bc1d28442488a87b290cf56aa43419d62f022480cb5cb810bd symbol=AAPL timeframe=1m
2026-02-27 10:59:59 [debug    ] bar_saved                      bar_index=3239519 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 10:59:59 [debug    ] bar_created                    bar_index=3239520 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 10:59:59 [info     ] bar_confirmed                  bar_index=647903 component=bar_engine hash=sha256:fdafa189841c3fe538de41c13e8e2c12e5555b207b53d50f0629a3de0e96b9d8 symbol=AAPL timeframe=5m
2026-02-27 10:59:59 [debug    ] bar_saved                      bar_index=647903 component=bar_repository symbol=AAPL timeframe=5m
2026-02-27 10:59:59 [debug    ] bar_created                    bar_index=647904 component=bar_engine symbol=AAPL timeframe=5m
2026-02-27 10:59:59 [info     ] bar_confirmed                  bar_index=215967 component=bar_engine hash=sha256:8e43a03e5f9c93fbd51e06d0d659bfddc9dad68412025e8741c4790882688daf symbol=AAPL timeframe=15m
2026-02-27 10:59:59 [debug    ] bar_saved                      bar_index=215967 component=bar_repository symbol=AAPL timeframe=15m
2026-02-27 10:59:59 [debug    ] bar_created                    bar_index=215968 component=bar_engine symbol=AAPL timeframe=15m
2026-02-27 10:59:59 [info     ] bar_confirmed                  bar_index=3239519 component=bar_engine hash=sha256:46877c815ba5eba657b0a145fb73bf883b6d539048fa471adc95f20f33ae1562 symbol=MSFT timeframe=1m
2026-02-27 10:59:59 [debug    ] bar_saved                      bar_index=3239519 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 10:59:59 [debug    ] bar_created                    bar_index=3239520 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 10:59:59 [info     ] bar_confirmed                  bar_index=647903 component=bar_engine hash=sha256:2acd1ace69a3c4da00e5b4029ea41d0243b131a0fcf951e4b1ab17ae2b016f47 symbol=MSFT timeframe=5m
2026-02-27 10:59:59 [debug    ] bar_saved                      bar_index=647903 component=bar_repository symbol=MSFT timeframe=5m
2026-02-27 10:59:59 [debug    ] bar_created                    bar_index=647904 component=bar_engine symbol=MSFT timeframe=5m
2026-02-27 10:59:59 [info     ] bar_confirmed                  bar_index=215967 component=bar_engine hash=sha256:75b91de16ad49df7e3135d0200ca3b657fc167a8592b5337a6f36e205b505c61 symbol=MSFT timeframe=15m
2026-02-27 10:59:59 [debug    ] bar_saved                      bar_index=215967 component=bar_repository symbol=MSFT timeframe=15m
2026-02-27 10:59:59 [debug    ] bar_created                    bar_index=215968 component=bar_engine symbol=MSFT timeframe=15m
2026-02-27 11:00:59 [info     ] bar_confirmed                  bar_index=3239520 component=bar_engine hash=sha256:38d569ac7386cf2140517005e7e48c4714f71b9fbee0b864c69c90b21a91b6c6 symbol=AAPL timeframe=1m
2026-02-27 11:00:59 [debug    ] bar_saved                      bar_index=3239520 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 11:00:59 [debug    ] bar_created                    bar_index=3239521 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 11:00:59 [info     ] bar_confirmed                  bar_index=3239520 component=bar_engine hash=sha256:a786042c7f433034f9032ba73f96fed0ad92bc3279fe4aa06db3343b8c6fc368 symbol=TSLA timeframe=1m
2026-02-27 11:00:59 [debug    ] bar_saved                      bar_index=3239520 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 11:00:59 [debug    ] bar_created                    bar_index=3239521 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 11:00:59 [info     ] bar_confirmed                  bar_index=3239520 component=bar_engine hash=sha256:41ca5b6e2165e4887b53c95eaead9b48f8905400ef76ce98a7dfc33bdf6fe01d symbol=MSFT timeframe=1m
2026-02-27 11:00:59 [debug    ] bar_saved                      bar_index=3239520 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 11:00:59 [debug    ] bar_created                    bar_index=3239521 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 11:01:59 [info     ] bar_confirmed                  bar_index=3239521 component=bar_engine hash=sha256:e43e5a06a2546e70a7bad94278d28625115124b58e91fec5d697dd975781a8cc symbol=TSLA timeframe=1m
2026-02-27 11:01:59 [debug    ] bar_saved                      bar_index=3239521 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 11:01:59 [debug    ] bar_created                    bar_index=3239522 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 11:02:00 [info     ] bar_confirmed                  bar_index=3239521 component=bar_engine hash=sha256:81bcf63682632ef491020bff352ee8cc03d88b1e2a7a9027389591a2d25ef61f symbol=AAPL timeframe=1m
2026-02-27 11:02:00 [debug    ] bar_saved                      bar_index=3239521 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 11:02:00 [debug    ] bar_created                    bar_index=3239522 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 11:02:00 [info     ] bar_confirmed                  bar_index=3239521 component=bar_engine hash=sha256:d963ed694920d7e4ecd712a2fad45413a6e063eab1e7ff1dd6e8b1b8154ca251 symbol=MSFT timeframe=1m
2026-02-27 11:02:00 [debug    ] bar_saved                      bar_index=3239521 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 11:02:00 [debug    ] bar_created                    bar_index=3239522 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 11:02:59 [info     ] bar_confirmed                  bar_index=3239522 component=bar_engine hash=sha256:74c0634ea956130b54b373ddf660e4aacb0d61453bef1adf5216e286a13acfa5 symbol=MSFT timeframe=1m
2026-02-27 11:02:59 [debug    ] bar_saved                      bar_index=3239522 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 11:02:59 [debug    ] bar_created                    bar_index=3239523 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 11:02:59 [info     ] bar_confirmed                  bar_index=3239522 component=bar_engine hash=sha256:0112b46732221499b86f4bad7c9885d453eb443ddad5e768958324f660d94c20 symbol=TSLA timeframe=1m
2026-02-27 11:02:59 [debug    ] bar_saved                      bar_index=3239522 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 11:02:59 [debug    ] bar_created                    bar_index=3239523 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 11:02:59 [info     ] bar_confirmed                  bar_index=3239522 component=bar_engine hash=sha256:9d4a82755f3228d2834ef3032d86185ad0241f011c1861cec21f83f63cef5625 symbol=AAPL timeframe=1m
2026-02-27 11:02:59 [debug    ] bar_saved                      bar_index=3239522 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 11:02:59 [debug    ] bar_created                    bar_index=3239523 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 11:03:59 [info     ] bar_confirmed                  bar_index=3239523 component=bar_engine hash=sha256:3853aed7fcc88b8a6eb1da379d2fa85390f4bae556e93d91a965697e30538683 symbol=TSLA timeframe=1m
2026-02-27 11:03:59 [debug    ] bar_saved                      bar_index=3239523 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 11:03:59 [debug    ] bar_created                    bar_index=3239524 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 11:03:59 [info     ] bar_confirmed                  bar_index=3239523 component=bar_engine hash=sha256:cfd60bf63974f80629bf4aacdc101357ba3b85e9aa327e57aefb52fc941e7637 symbol=AAPL timeframe=1m
2026-02-27 11:03:59 [debug    ] bar_saved                      bar_index=3239523 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 11:03:59 [debug    ] bar_created                    bar_index=3239524 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 11:03:59 [info     ] bar_confirmed                  bar_index=3239523 component=bar_engine hash=sha256:a8deaa468cac8c2f8a01acdbadec42121fc62fa5148349aa5c4d6384b00f4706 symbol=MSFT timeframe=1m
2026-02-27 11:03:59 [debug    ] bar_saved                      bar_index=3239523 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 11:03:59 [debug    ] bar_created                    bar_index=3239524 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 11:04:59 [info     ] bar_confirmed                  bar_index=3239524 component=bar_engine hash=sha256:6ee68d96ac819012a0b6980c26076eae406a07bc4c51590c32277203c0382072 symbol=MSFT timeframe=1m
2026-02-27 11:04:59 [debug    ] bar_saved                      bar_index=3239524 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 11:04:59 [debug    ] bar_created                    bar_index=3239525 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 11:04:59 [info     ] bar_confirmed                  bar_index=647904 component=bar_engine hash=sha256:a28150167d20fcb392c1f95e6219f467c95f75b9a4bdf11e404f267de1401c65 symbol=MSFT timeframe=5m
2026-02-27 11:04:59 [debug    ] bar_saved                      bar_index=647904 component=bar_repository symbol=MSFT timeframe=5m
2026-02-27 11:04:59 [debug    ] bar_created                    bar_index=647905 component=bar_engine symbol=MSFT timeframe=5m
2026-02-27 11:04:59 [info     ] bar_confirmed                  bar_index=3239524 component=bar_engine hash=sha256:ea454971ac7e883999c6d0929cc99a8a39688c45bb84a2625897ee0d4a3b03fa symbol=AAPL timeframe=1m
2026-02-27 11:04:59 [debug    ] bar_saved                      bar_index=3239524 component=bar_repository symbol=AAPL timeframe=1m
2026-02-27 11:04:59 [debug    ] bar_created                    bar_index=3239525 component=bar_engine symbol=AAPL timeframe=1m
2026-02-27 11:04:59 [info     ] bar_confirmed                  bar_index=647904 component=bar_engine hash=sha256:1e1f290cece62d41bd46c77961a8949b39facf4ad9f48131c96650d544eadd60 symbol=AAPL timeframe=5m
2026-02-27 11:04:59 [debug    ] bar_saved                      bar_index=647904 component=bar_repository symbol=AAPL timeframe=5m
2026-02-27 11:04:59 [debug    ] bar_created                    bar_index=647905 component=bar_engine symbol=AAPL timeframe=5m
2026-02-27 11:04:59 [info     ] bar_confirmed                  bar_index=3239524 component=bar_engine hash=sha256:24b182ff1d2cd26d532b12e51130d120bc8619586d69bc299e027feb36f8ba45 symbol=TSLA timeframe=1m
2026-02-27 11:04:59 [debug    ] bar_saved                      bar_index=3239524 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 11:04:59 [debug    ] bar_created                    bar_index=3239525 component=bar_engine symbol=TSLA timeframe=1m
2026-02-27 11:04:59 [info     ] bar_confirmed                  bar_index=647904 component=bar_engine hash=sha256:5eb979a4b0410b47766f0c4ec5877cbe53a4115dd573c1ab4591e359ad294636 symbol=TSLA timeframe=5m
2026-02-27 11:04:59 [debug    ] bar_saved                      bar_index=647904 component=bar_repository symbol=TSLA timeframe=5m
2026-02-27 11:04:59 [debug    ] bar_created                    bar_index=647905 component=bar_engine symbol=TSLA timeframe=5m
2026-02-27 11:05:59 [info     ] bar_confirmed                  bar_index=3239525 component=bar_engine hash=sha256:6a8c7208bc0b248cfab8828e37d6e4776d8d87e6cefc34073e5e780a95da3ad7 symbol=MSFT timeframe=1m
2026-02-27 11:05:59 [debug    ] bar_saved                      bar_index=3239525 component=bar_repository symbol=MSFT timeframe=1m
2026-02-27 11:05:59 [debug    ] bar_created                    bar_index=3239526 component=bar_engine symbol=MSFT timeframe=1m
2026-02-27 11:05:59 [info     ] bar_confirmed                  bar_index=3239525 component=bar_engine hash=sha256:953339c35a1de8a316dc715f21d933f63b74ed9bfc83a8566fc6eec9d1f268de symbol=TSLA timeframe=1m
2026-02-27 11:05:59 [debug    ] bar_saved                      bar_index=3239525 component=bar_repository symbol=TSLA timeframe=1m
2026-02-27 11:05:59 [debug    ] bar_created                    bar_index=3239526 component=bar_engine symbol=TSLA timeframe=1m
